id,cate,title,lead,time,tag 
516021,Thế giới,"Thái Lan hoãn công bố kết quả bầu cử, các đảng muốn lập chính phủ mới","Ủy ban Bầu cử Thái Lan ngày 25/3 đã hoãn công bố kết quả bầu cử lần nữa, trong khi cả đảng thân quân đội Palang Pracharat và đảng đối lập Pheu Thai đều tuyên bố muốn thành lập chính phủ mới.",25-03-2019,"['bầu cử', 'Prayuth Chan-o-cha', 'Pheu Thai', 'Thái Lan']"
516093,Thế giới,Trận chiến mới trên chính trường Thái Lan,"Cuộc tổng tuyển cử đầu tiên sau 8 năm của Vương quốc Thái Lan đã diễn ra khá êm ả, dù có những tố cáo về vi phạm luật bầu cử.",26-03-2019,"['bầu cử', 'Thái Lan', 'Palang Pracharat', 'Pheu Thai', 'kết quả bầu cử']"
513075,Thế giới,Malaysia phủ nhận thả nghi phạm giết 'Kim Jong Nam' vì được vận động,"Thủ tướng Malaysia Mahathir Mohamad vừa tuyên bố, không có chuyện chính phủ Indonesia vận động nước này để trả tự do cho Siti Aisyah - nghi phạm sát hại người được cho là Kim Jong Nam.",12-03-2019,"['Kim Jong Nam', 'Kim Jong Nam bị giết', 'Malaysia', 'Đoàn Thị Hương']"
515661,Thế giới,"Biểu tình tái diễn ở Paris, nhà chức trách thề 'không khoan dung'",Những người biểu tình áo khoác vàng hôm nay (23/3) tiếp tục cuộc tuần hành phản đối chính phủ của Tổng thống Pháp Emmanuel Macron.,23-03-2019,"['biểu tình', 'Paris', 'biểu tình cuối tuần']"
513047,Thế giới,Ông Trump chi những gì trong đề xuất ngân sách kỷ lục?,"Tổng thống Trump vừa công bố đề xuất ngân sách kỷ lục 4,75 nghìn tỷ USD cho năm tài khóa 2020 với kế hoạch tăng chi tiêu quân sự và cắt giảm mạnh các chương trình trong nước như giáo dục và bảo vệ môi trường.",12-03-2019,"['Donald Trump', 'ngân sách Mỹ tài khóa 2020', 'Mỹ']"
514423,Thế giới,Ấn Độ triển khai tàu ngầm hạt nhân giữa căng thẳng với Pakistan,"Hàng chục tàu chiến Ấn Độ, bao gồm một tàu sân bay và các tàu ngầm hạt nhân, đã rời một cuộc tập trận hàng hải quy mô lớn và được triển khai giữa những căng thẳng gia tăng với Pakistan.",18-03-2019,"['Pakistan', 'Kashmir', 'Ấn Độ', 'tàu ngầm hạt nhân', 'tàu sân bay']"
514296,Thế giới,Mỹ-Nhật hợp tác phát triển radar mới cho hệ thống Aegis,"Nguồn tin từ Sputnik cho biết, loại radar mới có mức phủ sóng 360 độ cho các hệ thống phòng thủ tên lửa của Mỹ và hoàn toàn không có điểm mù.",18-03-2019,"['radar', 'Nhật', 'hệ thống Aegis', 'Mỹ']"
508579,Thế giới,Cặp đôi kết hôn thần tốc tiết lộ bí quyết hạnh phúc,"Một cặp đôi người Mỹ kết hôn chỉ sau lần gặp mặt đầu tiên 11 ngày, đã sống hạnh phúc mỗi ngày suốt mấy chục năm sau đó.",18-02-2019,"['kết hôn thần tốc', 'bí quyết hạnh phúc']"
508555,Thế giới,Mỹ phong tỏa nỗ lực cải thiện hàng không dân sự ở Triều Tiên,Mỹ vừa vô hiệu hóa nỗ lực của Liên Hợp Quốc về cải thiện hàng không dân sự ở Triều Tiên giữa lúc Bình Nhưỡng đang cố mở cửa lại không phận cho các chuyến bay nước ngoài.,18-02-2019,"['Mỹ', 'Triều Tiên', 'thượng đỉnh mỹ triều', 'Kim Jong Un', 'Donald Trump']"
515628,Thế giới,"Xe chở lao động Việt Nam ở Thái Lan bị tai nạn, 8 người chết","Ô tô chở lao động Việt Nam đã bị một xe tải đâm vào rồi lao xuống kênh lớn. Trong số 15 người trên xe, có 8 người chết, 4 bị thương, 2 mất tích.",23-03-2019,"['tai nạn giao thông', 'lao động Việt Nam', 'Thái Lan']"
504209,Thế giới,Xem Vòm sắt chặn tên lửa trên khu trượt tuyết Israel,Lực lượng Phòng thủ Israel vừa chia sẻ trên mạng một video ghi cảnh hệ thống Vòm sắt của nước này bắn chặn tên lửa địch trên bầu trời một khu nghỉ dưỡng trượt tuyết.,22-01-2019,"['Vòm Sắt', 'tên lửa', 'hệ thống phòng thủ', 'Israel']"
512787,Thế giới,Nghi phạm giết hại 'Kim Jong Nam' bất ngờ được thả,"Siti Aisyah, nữ nghi phạm sát hại người được cho là anh trai nhà lãnh đạo Triều Tiên Kim Jong Un, sáng nay (11/3) đã được trả tự do sau khi một thẩm phán Malaysia hủy bỏ cáo buộc giết người với cô này.",11-03-2019,"['Kim Jong Nam bị giết', 'nghi phạm vụ Kim Jong Nam', 'Kim Jong Nam', 'Siti Aisyah', 'anh trai Kim Jong Un']"
514078,Thế giới,Người biểu tình cướp phá cửa hàng ở trung tâm Paris,"Những người biểu tình áo vàng hôm nay (16/3) đã cướp phá các cửa hàng tại đại lộ Champ Elysees ở thủ đô Paris, Pháp.",16-03-2019,"['Paris', 'bạo động', 'biểu tình']"
514192,Thế giới,"Người biểu tình áo vàng ném đá cảnh sát, phóng hỏa nhiều nơi",Cảnh sát đã xịt hơi cay và phun vòi rồng khi các cuộc biểu tình Áo vàng bước sang tháng thứ tư và bất ngờ chuyển thành bạo lực sau nhiều tuần khá yên tĩnh.,17-03-2019,"['Pháp', 'biểu tình', 'biểu tình Áo vàng']"
511833,Thế giới,Mỹ gây áp lực thương mại với Ấn Độ kéo theo hậu quả nào?,Việc Tổng thống Mỹ Donald Trump cố gây áp lực thương mại lên Ấn Độ được coi là “phát súng cảnh cáo” song các chuyên gia quan ngại điều này có thể dẫn tới hậu quả về chính trị.,06-03-2019,"['Mỹ', 'thương mại', 'Ấn Độ']"
513507,Thế giới,Tin giả về người biểu tình 'Áo vàng' lan nhanh đáng sợ trên Facebook,"Tin tức không đúng sự thật lưu truyền trong phong trào biểu tình ""Áo vàng"" ở Pháp đã nhận được hơn 100 triệu lượt xem và 4 triệu lượt chia sẻ trên Facebook.",14-03-2019,"['mạng xã hội', 'tin giả', 'Pháp', 'biểu tình Áo vàng', 'Facebook']"
512274,Thế giới,Cựu quản lý tranh cử của ông Trump lĩnh án 4 năm tù,"Paul Manafort, cựu quản lý chiến dịch tranh cử của Tổng thống Mỹ Donald Trump đã bị kết án 47 tháng tù vì gian lận thuế, lừa đảo.",08-03-2019,"['Paul Manafort', 'tổng thống Mỹ', 'chiến dịch tranh cử', 'Donald Trump']"
514228,Thế giới,"Nỗi khiếp đảm 'thuốc tiên', gõ nhẹ hàm vụn ra như gỗ mục",Công việc vẽ mặt đồng hồ bằng loại sơn phát sáng nhờ phóng xạ radium từ chỗ mang lại niềm vui và thu nhập cao sau lại trở thành 'bóng ma' khiến nhiều người phải chết đau đớn.,18-03-2019,"['phóng xạ', 'kỷ nguyên đen tối', 'Cô gái radium', 'nhiễm xạ']"
514279,Thế giới,Nhà Trắng phản đối liên hệ sát thủ New Zealand với ông Trump,"Một quan chức cấp cao của Nhà Trắng cho biết, thật không công bằng khi nói kẻ xả súng ở New Zealand là một người ủng hộ Tổng thống Donald Trump.",18-03-2019,"['xả súng New Zealand', 'tổng thống Mỹ', 'giết người hàng loạt', 'Xả súng']"
514260,Thế giới,Máy bay cất cánh từ TP.HCM suýt va chạm ở Ấn Độ,Một máy bay của hãng hàng không Pháp đã suýt xảy ra va chạm với một máy bay khác của Các Tiểu vương quốc Ảrập thống nhất (UAE) trên bầu trời Ấn Độ.,17-03-2019,"['kiểm soát không lưu', 'máy bay', 'va chạm máy bay']"
514249,Thế giới,Lý do TQ 'song khai' cựu chủ tịch Khu tự trị Tân Cương,"Sau Đại hội 18, Nur Bekri vẫn không chùn tay, không biết sợ, tính chất cực kỳ xấu xa, hậu quả đặc biệt nghiêm trọng, đáng phải xử lý nghiêm túc.",18-03-2019,"['quan tham', 'Duy Ngô Nhĩ', 'Tân Cương', 'khởi tố']"
513792,Thế giới,"Clip nóng: Đang phi như gió, ngựa bất ngờ hất văng kỵ sĩ",Một người đàn ông bị ngã ngựa trong một cuộc đua đã nhanh chóng ngồi lên xe máy để đuổi theo con tuấn mã của mình.,18-03-2019,"['tay đua', 'đua ngựa', 'cưỡi ngựa']"
507332,Thế giới,Sẽ có đột phá tại thượng đỉnh Trump – Kim lần 2?,"Trước khi gặp nhau vào cuối tháng này, Tổng tống Mỹ Donald Trump và Chủ tịch Triều Tiên Kim Jong Un chịu áp lực phải đạt được thỏa thuận tiến gần hơn tới chấm dứt mối đe dọa hạt nhân Triều Tiên.",12-02-2019,"['hội nghị thượng đỉnh Mỹ Triều', 'Kim Jong Un', 'Donald Trump']"
507308,Thế giới,Dân Hàn lạc quan về thượng đỉnh Mỹ - Triều lần 2,Hơn 60% người dân Hàn Quốc hy vọng hội nghị thượng đỉnh Mỹ - Triều lần 2 sẽ đạt được một số kết quả quan trọng.,11-02-2019,"['hội nghị thượng đỉnh Mỹ Triều', 'Triều Tiên', 'Hàn Quốc', 'Kim Jong Un', 'Donald Trump', 'phi hạt nhân hóa']"
507737,Thế giới,Những lợi thế của Việt Nam khi đăng cai thượng đỉnh Mỹ - Triều,"Khi hội nghị thượng đỉnh Mỹ-Triều lần hai diễn ra tại Việt Nam vào 27-28/2, ánh đèn sân khấu thế giới sẽ tỏa sáng trên đất nước đã có các bước tiến dài sau chiến tranh.",13-02-2019,"['Việt Nam', 'Kim Jong Un', 'Mỹ', 'thượng đỉnh Mỹ - Triều', 'Triều Tiên', 'Donald Trump']"
504089,Thế giới,Tận mục các loại vũ khí Mỹ nắm trong tay,Video liệt kê các vũ khí và thiết bị quân sự Mỹ đủ chủng loại với kích cỡ cụ thể.,22-01-2019,"['tin quân sự', 'Mỹ', 'vũ khí Mỹ']"
514131,Thế giới,"Lũ quét tấn công Indonesia, vô số người thiệt mạng","Ít nhất 42 người thiệt mạng và 21 người khác bị thương trong những trận lũ quét tại tỉnh Papua ở cực đông Indonesia, một quan chức cơ quan thảm họa địa phương nói với Reuters hôm 17/3",17-03-2019,"['Indonesia', 'thiệt mạng', 'lũ quét']"
507970,Ô tô - Xe máy,Biểu tình Áo vàng lại đốt phá xe sang tại Paris,"Ba siêu xe Porsche Cayman, Porsche 911 và Ferrari California đã bị đập phá và thiêu rụi trong cuộc biểu tình của Áo vàng cuối tuần trước tại thủ đô nước Pháp",14-02-2019,"['Áo', 'siêu xe']"
510879,Thế giới,Ông Trump cảnh báo không ký thỏa thuận thương mại với TQ,"Tổng thống Mỹ Donald Trump ngày 28/2 cảnh báo, ông có thể từ bỏ thỏa thuận thương mại với Trung Quốc nếu nó không thích hợp.",01-03-2019,"['tranh chấp thương mại Mỹ - Trung', 'thỏa thuận thương mại', 'tổng thống Mỹ']"
514096,Thế giới,Hé lộ trọng tâm ngân sách quân sự mới của Mỹ,Ông Shanahan không phải là Bộ trưởng Quốc phòng Mỹ đầu tiên lo lắng về Trung Quốc.,17-03-2019,"['ngân sách quân sự', 'Mỹ', 'Bộ trưởng Quốc phòng']"
514183,Thế giới,Sát thủ New Zealand gửi thư cho thủ tướng trước khi lạnh lùng xả đạn,"Văn phòng của Thủ tướng New Zealand Jacinda Ardern đã nhận được một bức thư điện tử chứa ""bản tuyên ngôn"" của nghi phạm vụ xả súng hai thánh đường Hồi giáo ở Christchurch, vài phút trước khi các vụ tấn công xảy ra.",17-03-2019,"['giết người hàng loạt', 'giết người', 'khủng bố', 'New Zealand']"
507203,Thế giới,Kim Jong Un làm gì khi ông Trump thông báo cuộc gặp lần 2?,Nhà lãnh đạo Triều Tiên Kim Jong Un đã tham dự lễ kỷ niệm ngày thành lập quân đội nước này vào thời điểm Tổng thống Mỹ Donald Trump xác nhận hai bên sẽ có cuộc gặp lần 2.,10-02-2019,"['Kim Jong Un', 'Donald Trump', 'hội nghị thượng đỉnh Mỹ Triều']"
662030,Ô tô - Xe máy,Người đàn ông 'diễn xiếc' trên xe máy nhận cái kết đắng,"Người đàn ông không đội mũ bảo hiểm, thu một chân, lắc lư người khi đang lái xe. Cuối cùng, anh ta đã nhận ngay trái đắng với cú đâm vào rào chắn, ngã ra đường.",30-07-2020,"['lái xe bất cẩn', 'tai nạn giao thông', 'diễn xiếc trên xe']"
511564,Thế giới,Tuần duyên Argentina nổ súng vào tàu Trung Quốc,Một tàu tuần duyên của Argentina đã nổ súng vào một tàu đánh cá của Trung Quốc được cho là đang đánh bắt bất hợp pháp tại vùng biển nước này.,05-03-2019,"['tuần duyên', 'Argentina', 'tàu Trung Quốc', 'nổ súng']"
506865,Thế giới,Ông Trump chính thức thông báo về cuộc gặp Kim Jong Un lần 2,"Trong Thông điệp Liên bang lần thứ 2, Tổng thống Mỹ Donald Trump cho biết cuộc gặp thượng đỉnh lần thứ 2 với nhà lãnh đạo Triều Tiên Kim Jong Un sẽ diễn ra ở Việt Nam từ 27-28/2.",06-02-2019,"['Donald Trump', 'thông điệp liên bang', 'tổng thống Mỹ']"
503506,Thế giới,Bộ ba vũ khí của Nga không có đối thủ ngang sức,Bộ ba hệ thống vũ khí này đang bảo vệ biên giới của Nga và là nỗi sợ của những kẻ khủng bố ở Trung Đông.,21-01-2019,"['vũ khí Nga', 'tên lửa siêu thanh', 'tên lửa Nga', 'Nga', 'xe tăng Nga']"
513705,Thế giới,Lý do Mỹ muốn tàu sân bay nghỉ hưu sớm,Đề xuất ngân sách tài khóa 2020 của Bộ Quốc phòng Mỹ có đề cập đến kế hoạch cho nghỉ hưu một tàu sân bay tuổi thọ hơn 20 năm.,17-03-2019,"['đề xuất ngân sách', 'ngân sách', 'tàu sân bay', 'Mỹ']"
513597,Thế giới,'Thuốc tiên' phóng xạ và những kiểu chết rợn tóc gáy,Công việc vẽ mặt đồng hồ bằng loại sơn phát sáng nhờ phóng xạ radium từ chỗ mang lại niềm vui và thu nhập cao sau lại thành bóng ma khiến nhiều người phải chết đau đớn.,17-03-2019,"['Cô gái radium', 'kỷ nguyên đen tối', 'nhiễm xạ', 'phóng xạ']"
662159,Ô tô - Xe máy,Ô tô chuyển sang lắp ráp giá đắt đỏ hơn khi nhập khẩu,"Thị trường ô tô Việt Nam đang chứng kiến những mẫu xe “hot” chuyển từ nhập khẩu sang lắp ráp. Tuy nhiên, khi chuyển sang lắp ráp trong nước, giá những mẫu xe này không giảm, thậm chí còn cao hơn khi nhập khẩu.",30-07-2020,"['ô tô lắp ráp trong nước', 'Toyota', 'mitsubishi', 'Honda CR-V']"
662276,Ô tô - Xe máy,Toyota Vios bị đâm xoay 180 độ trên cao tốc Hà Nội - Bắc Giang,"Chiếc xe tải nặng đang di chuyển ở làn tốc độ cao thì chuyển làn khiến ô tô con nhãn hiệu Toyota Vios bị đâm hông, xoay ngang 180 độ rồi văng vào ta-luy.",31-07-2020,"['tai nạn giao thông', 'xe tải', 'cao tốc']"
514086,Thế giới,Rớt nước mắt nhìn bé 2 tuổi kiên trì chống chọi ung thư,"Haihai, bé trai 2 tuổi người Trung Quốc nổi tiếng trên mạng với khả năng dùng đũa khéo léo, còn là chiến binh chống ung thư đầy dũng cảm.",17-03-2019,"['cậu bé dùng đũa thành thần', 'Trung Quốc', 'Haihai', 'sao mạng', 'sao nhí']"
659539,Ô tô - Xe máy,Cậu bé 12 tuổi hầu tòa vì lái xe gây tai nạn chết người,Cậu bé 12 tuổi đang phải đối mặt với những tội danh nghiêm trọng sau khi lái xe gây chết người vào hồi đầu tháng 7 năm nay.,21-07-2020,"['va chạm giao thông', 'tai nạn giao thông', 'trẻ em lái xe']"
662150,Ô tô - Xe máy,Những công nghệ nổi bật trên loạt ô tô tiền tỷ vừa ra mắt Việt Nam,Những mẫu xe mới vừa được tung ra thị trường Việt Nam trong nửa cuối tháng 7 sở hữu khá nhiều công nghệ an toàn mới.,31-07-2020,"['ô tô lắp ráp trong nước', 'ô tô mới', 'Honda CR-V']"
513984,Thế giới,Ông Trump lần đầu tiên dùng quyền phủ quyết,Tổng thống Mỹ Donald Trump hôm 15/3 lần đầu tiên dùng quyền phủ quyết đối với một dự luật được quốc hội thông qua trước đó.,16-03-2019,"['Donald Trump', 'Quốc hội Mỹ', 'đảng dân chủ', 'Đảng Cộng hòa', 'quyền phủ quyết']"
513977,Thế giới,‘Cảm hứng giết người’ điên rồ của sát thủ New Zealand,"Sáng 16/3, kẻ xả súng sát hại 49 người tại New Zealand một ngày trước đó, đã ra hầu tòa.",16-03-2019,"['khủng bố', 'giết người', 'giết người hàng loạt', 'New Zealand']"
662282,Ô tô - Xe máy,Chiếc ô tô cứu mạng người đàn ông khỏi bị máy xúc đâm,"Chiếc xe SUV đâm bật máy xúc, đỡ cho người đàn ông đang ngồi trên chiếc xe máy dựng bên lề đường khỏi bị máy xúc nghiền nát.",31-07-2020,"['thoát chết thần kỳ', 'ô tô mất lái', 'tai nạn giao thông']"
513884,Thế giới,Lộ 'mánh' hốt bạc của nhà đầu tư ăn theo thượng đỉnh Mỹ-Triều,"Bloomberg đánh giá, đối với chủ sở hữu của cổ phiếu hòa bình, cuộc chơi này thực sự như ""một chuyến tàu lượn siêu tốc"".",16-03-2019,"['hội nghị Mỹ Triều', 'Donald Trump', 'thượng đỉnh mỹ triều', 'Kim Jong Un']"
503209,Thế giới,Mỹ rút khỏi hiệp ước tên lửa với Nga vào tháng sau,"Mỹ cáo buộc Nga vi phạm Hiệp ước Các lực lượng hạt nhân tầm trung (INF), trong khi Moscow nói Washington làm trầm trọng vấn đề.",17-01-2019,"['tên lửa đạn đạo', 'tên lửa Nga', 'Mỹ', 'Hiệp ước Tên lửa']"
511481,Thế giới,Chi hàng chục triệu đồng để cắt mí cho mèo,"Trong khi nhiều người cho rằng mèo mặc nhiên là đáng yêu thì một phụ nữ ở thành phố Nam Kinh, Trung Quốc lại quyết định phẫu thuật thẩm mỹ cho con mèo của mình.",05-03-2019,"['cắt mí cho mèo', 'phẫu thuật thẩm mỹ', 'làm đẹp', 'mèo']"
659586,Ô tô - Xe máy,"Ferrari 458 Italia chục tỷ bốc cháy trên đường, xe Audi đỗ đằng sau bị vạ lây",Chiếc siêu xe Ferrari 458 Italia đỗ bên đường bất ngờ bốc cháy. Ngọn lửa khá lớn khiến một chiếc Audi dừng phía sau bị cháy sém phần đầu xe.,21-07-2020,"['iêu xe Ferrari  bốc cháy', 'Audi', 'siêu xe Ferrari', 'cháy xe']"
506664,Thế giới,Thế giới 24h: Ông Trump 'cân nhắc' điều quân tới Venezuela,"Tổng thống Mỹ Donald Trump cân nhắc can thiệp quân sự vào Venezuela, 'phong trào áo vàng' đòi Hà Lan rời khỏi EU, Nga - Iran thảo luận lập Ủy ban hiến pháp Syria...đó là những tin đáng chú ý trên thế giới trong 24h qua.",04-02-2019,"['Syria', 'Ira', 'Venezuela', 'Hà Lan', 'rời khỏi EU', 'can thiệp quân sự', 'Nga']"
513603,Thế giới,"Lầu Năm Góc chi hơn 4 triệu USD trong một tháng để mua cua, tôm hùm?","Tổ chức phi lợi nhuận OpenTheBooks (Mỹ) gần đây đã tung thông tin rằng Lầu Năm Góc trong tháng cuối tài khóa 2018 đã chi tới 4,6 triệu USD cho nhiều mặt hàng xa xỉ, trong đó có cua và tôm hùm.",14-03-2019,"['Lầu Năm Góc', 'cua', 'Mỹ', 'tôm hùm', 'ngân sách']"
503466,Thế giới,Putin mời Tổng thống Serbia đi thử siêu xe Nga,"Ngay khi hạ cánh xuống sân bay Serbia, Tổng thống Nga Vladimir Putin đã mời lãnh đạo nước chủ nhà đi thử siêu xe bọc thép chuyên chở ông.",18-01-2019,"['Nga', 'Putin', 'limousine Aurus']"
513513,Thế giới,Chủ tịch Hạ viện Mỹ không ủng hộ luận tội ông Trump,Tổng thống Mỹ Donald Trump đã cảm ơn Chủ tịch Hạ viện Mỹ Nancy Pelosi sau khi bà tuyên bố không ủng hộ luận tội ông Trump.,14-03-2019,"['Donald Trump', 'tổng thống Mỹ', 'chủ tịch Hạ viện Mỹ']"
653641,Ô tô - Xe máy,Xe chạy ngược chiều trên cao tốc Hà Nội – Bắc Giang,"Chiếc xe tải nhãn hiệu KIA, mang BKS 98C ngang nhiên rẽ từ đường dẫn vào đường gom, nhập làn và chạy ngược chiều trên cao tốc Hà Nội – Bắc Giang theo hướng đi Hà Nội.",02-07-2020,"['đi ngược chiều', 'kinh nghiệm lái xe trên cao tốc', 'đường cao tốc']"
656692,Ô tô - Xe máy,Ô tô rẽ ẩu suýt bị xe tải đè nát,"Đang đi thẳng trên cao tốc, chiếc xe ô tô con bất ngờ chuyển làn để rẽ phải và bị chiếc xe tải cùng chiều từ phía sau va trúng. Thùng xe tải suýt đổ đè lên chiếc xe ô tô.",10-07-2020,"['lái xe bất cẩn', 'tai nạn giao thông']"
513799,Thế giới,Ông Trump bóng gió cảnh báo phe Dân chủ,Tổng thống Mỹ Donald Trump vừa ngụ ý cảnh báo với phe Dân chủ về sức mạnh tiềm tàng từ những người ủng hộ ông.,15-03-2019,"['Mỹ', 'Đảng Dân chủ Mỹ', 'Donald Trump']"
656176,Ô tô - Xe máy,Hành động mất nhân tính của tài xế quỵt tiền xăng,"Tài xế ô tô không chịu trả tiền cho số xăng đã mua, lại còn lao thẳng ô tô vào 2 nhân viên trạm xăng đang ngồi trên ghế.",08-07-2020,"['Văn hóa giao thông', 'cây xăng']"
654448,Ô tô - Xe máy,Siêu xe Ferrari 456 Italia bất ngờ bốc cháy trên đường cao tốc,Toàn bộ phần khoang động cơ và nội thất của chiếc siêu xe có giá hơn 10 tỷ đồng đã bị bà hỏa thiêu rụi hoàn toàn khiến những người yêu xe không khỏi cảm thấy xót của.,06-07-2020,"['Ferrari 456 Italia', 'cháy ô tô', 'siêu xe']"
513702,Thế giới,Thế giới 24h: Lời phàn nàn rúng động của ông Trump,"Sau vụ rơi máy bay thảm khốc ở Ethiopia khiến 157 người chết cuối tuần trước, Tổng thống Mỹ Donald Trump đưa ra phát biểu gây sửng sốt trên mạng xã hội.",15-03-2019,"['Mỹ', 'mạng xã hội', 'Donald Trump']"
502983,Thế giới,Trung Quốc triển khai ‘sát thủ tàu sân bay’ để ‘nắn gân’ Mỹ?,Tên lửa chống hạm mạnh nhất của Trung Quốc đã được triển khai vào vị trí để có thể đảm bảo 'thế trận' cho quốc gia này nếu xảy ra xung đột với Mỹ.,16-01-2019,"['tên lửa', 'Mỹ', 'Trung Quốc']"
653044,Ô tô - Xe máy,"Lamborghini Aventador LP700-4 bỗng phát cháy, chi phí sửa tốn ngang tiền mua xe mới",Mặc dù chưa bị thiêu rụi hoàn toàn nhưng chi phí sửa chữa chiếc Lamborghini Aventador LP700-4 có thể đắt ngang ngửa một chiếc xe mới.,30-06-2020,"['cháy xe', 'Lamborghini']"
503118,Thế giới,Xem Hải quân Mỹ bắn thử đạn siêu tốc,"Vụ thử được thực hiện trong cuộc tập trận của Hải quân Mỹ ngoài khơi Hawaii, với đạn siêu tốc Hyper Velocity Projectile (HVP) được bắn đi từ một pháo hạm tiêu chuẩn cỡ nòng 127 mm.",16-01-2019,"['pháo hạm', 'Mỹ', 'hải quân Mỹ', 'đạn siêu tốc', 'đạn HVP']"
654216,Ô tô - Xe máy,Tài xế đá vỡ cửa kính cứu người kẹt trong ô tô đang cháy,"Thấy có người bị mắc kẹt trong chiếc ô tô bốc cháy sau tai nạn, tài xế xe tải đã liều mình lao đến đá vỡ cửa kính để kịp thời ứng cứu. Đó là một trong những khoảnh khắc giao thông nổi bật tuần qua.",05-07-2020,"['Văn hóa giao thông', 'kinh nghiệm lái xe', 'tan nạn giao thông']"
503257,Thế giới,Phá âm mưu ám sát Tổng thống Putin,Cảnh sát Serbia đã đập tan một âm mưu ám sát Tổng thống Nga Putin ngay trước thềm nhà lãnh đạo này có chuyến công du tới Belgarde.,17-01-2019,"['âm mưu', 'ám sát', 'IS', 'Tổng thống Putin']"
653829,Ô tô - Xe máy,"Xe đầu kéo lật, đè bẹp xe cảnh sát","Để tránh một chiếc ô tô chạy cắt ngang, tài xế chiếc xe đầu kéo đã đánh lái sang phải khiến chiếc xe bị lật nhào, đè bẹp một chiếc xe cảnh sát đang dừng chờ đèn đỏ.",03-07-2020,"['xe đầu kéo', 'tai nạn giao thông']"
512762,Thế giới,Ông Trump lại sắp đối đầu với Quốc hội,"Tổng thống Donald Trump dự kiến yêu cầu 8,6 tỷ USD các khoản quỹ bổ sung cho việc xây tường ngăn Mỹ với Mexico, động thái nhiều khả năng lại dẫn tới bế tắc mới với Quốc hội.",11-03-2019,"['tường biên giới', 'Mỹ', 'Chính phủ Mỹ đóng cửa', 'ngân sách xây tường', 'Donald Trump']"
653797,Ô tô - Xe máy,Cadillac lao như tên bắn vào đại lý ô tô,"Đoạn video ghi lại khoảnh khắc một chiếc ô tô lao như tên bắn tông thẳng vào một đại lý ô tô ở Miami, Florida, Mỹ gây thiệt hại nghiêm trọng.",03-07-2020,"['đại lý ô tô', 'xe Cadillac']"
653883,Ô tô - Xe máy,"Tài xế lôi bình xịt, gây sự giữa ngã tư đông người","Một tình huống giao thông “khó đỡ” xảy ra tối 1/7, tại TP Hồ Chí Minh vừa được độc giả Nguyễn Hoàng Thông (ngụ tại quận 1, TP Hồ Chí Minh) chia sẻ với VietNamNet.",03-07-2020,"['camera giao thông', 'vượt ẩu', 'va chạm giao thông', 'lái xe sau khi uống bia rượu']"
653877,Ô tô - Xe máy,Xót của với 2 chiếc mô tô đua đắt giá bị thiêu rụi tại trường đua,Hai chiếc mô tô đua đắt giá đã bị lửa thiêu trụi một phần khiến không ít người yêu xe phải xót của thay.,03-07-2020,"['BMW', 'cháy xe', 'Yamaha']"
653344,Ô tô - Xe máy,Đại gia Hoàng Kim Khánh tặng vợ siêu xe McLaren Senna 50 tỷ đồng,Đại gia Hoàng Kim Khánh lại một lần nữa khiến giới mê xe Việt phải ngưỡng mộ khi tậu siêu xe McLaren Senna phiên bản giới hạn tặng vợ.,01-07-2020,"['McLaren', 'Hoàng Kim Khánh', 'siêu xe', 'đại gia']"
513440,Thế giới,Thế giới 24h: Boeing 737 MAX bị cấm cửa,Hàng loạt các quốc gia trên thế giới đã đóng cửa không phận đối với máy bay Boeing 737 MAX sau vụ tai nạn ở Ethiopia làm 157 người thiệt mạng.,14-03-2019,"['IS', 'Boeing 737 Max', 'tập trận chung', 'Triều Tiên', 'Ethiopian Airlines', 'Boeing 737 Max 8']"
512969,Thế giới,Thế giới 24h: Quyết định sốc ở phiên xử vụ “Kim Jong Nam”,"Siti Aisyah, nữ nghi phạm Indonesia trong vụ sát hại người được cho là Kim Jong Nam, bất ngờ được toà án Malaysia trả tự do ngày 11/3.",12-03-2019,"['Kim Jong Nam', 'Kim Jong Nam bị giết', 'Đoàn Thị Hương']"
653315,Ô tô - Xe máy,Hé lộ mức thuế phí của hai chiếc siêu xe đình đám tại Việt Nam,Ferrari F8 Tributo của doanh nhân Nguyễn Quốc Cường và McLaren 720S Spider của một chủ nhân tại Sài Gòn vừa ra biển trắng với mức thuế phí cao kỷ lục. Đây là hai chiếc siêu xe đầu tiên ở Việt Nam ra biển từ đầu năm đến nay.,02-07-2020,"['lệ phí trước bạ', 'thuế ô tô', 'siêu xe', 'biển số đẹp']"
653510,Ô tô - Xe máy,"Loạt siêu xe ""chào hàng"" đại gia Việt giá vài chục tỷ đồng","Thời điểm giữa cuối tháng 6 đến nay, nhiều siêu xe đình đám đã và đang chuẩn bị về nước ""chào hàng"" đại gia Việt với giá vài chục tỷ đồng gây choáng.",03-07-2020,"['Lamborghini', 'đại gia Việt', 'siêu xe']"
651071,Ô tô - Xe máy,Rao bán chiếc Lamborghini Diablo VT treo tường độc đáo,Khi có một bức tường trống mà chưa biết trang trí gì thì bạn nên tham khảo cách treo xe lên tường để trang trí dưới đây.,23-06-2020,"['xe mô hình', 'Lamborghini']"
